,Object ID,RADEG,DECDEG,Nearest field,Distance to nearest field
62,313652631175592320,17.724137,32.029954,50,0.17159485707259717
63,314227645691796608,15.0339,32.238263,55,0.4473938113226469
64,313746914296516352,19.316162,32.707605,63,0.48077906173526086
65,314700332612298496,17.129667,33.109178,72,0.38294831131300844
66,314667106745406336,15.554533,33.801488,96,0.42963336864757723
67,314831685596250496,17.556321,33.638302,90,0.4911025551334519
68,313898032721424896,17.797243,32.701819,70,0.41491949941268047
69,315026917630485760,16.360816,34.234486,93,0.19849028332587518
70,315028846071104256,16.208782,34.207212,93,0.31388383883036675
71,313817081177711872,19.030044,33.089347,69,0.10745934184774038
72,313817459135248768,18.906873,33.067793,69,0.030610324621102972
73,313437470493669504,16.991876,31.79227,51,0.43292805810307733
74,313461904562399872,17.306215,31.979439,50,0.4454622560643524
75,314061104040132608,17.906102,33.354306,70,0.2459042071586769
76,313495714544961536,16.664414,31.905272,51,0.31922944813692383
77,313532101507812224,16.946482,32.309931,51,0.1581079228258668
78,313533956933681792,16.742556,32.30845,51,0.12587330112804626
79,313536568273789312,16.849773,32.404044,51,0.20807197762195376
80,313536568273788160,16.85402,32.412537,51,0.21700620797063996
81,313546257720123392,16.774667,32.34811,51,0.15365364660646708
82,313555706648462208,16.815439,32.52045,51,0.3223033803858406
83,313928471153748736,17.308979,32.75209,70,0.5725920428866721
84,313933595050857984,17.083139,32.720756,72,0.5677744754129717
85,315119826362810368,16.843964,34.550497,93,0.4436039042878034
86,314314266592049408,16.774131,32.795075,72,0.38948878781024066
87,314328594603215232,16.529593,32.83992,72,0.3591442008935046
88,314894258976095104,18.091173,34.413649,90,0.4176685416102224
89,314919925700585984,17.137989,34.14342,93,0.45859340655263575
90,313961460798406144,17.824286,33.112388,70,0.010473296839586052
91,313961529517237376,17.822807,33.11386,70,0.011367053915511339
92,313968985581380608,17.380669,33.048032,70,0.38763098179556343
93,317390871925314560,22.422328,34.684724,107,0.2268426166495584
94,317449352200113024,22.372973,35.011964,114,0.19509192871126488
95,315107048834969856,16.097172,34.724869,115,0.5332805484606635
96,316821290542655104,20.956399,33.156247,85,0.4207549957170022
97,316831357945652480,20.993818,33.31325,85,0.2631635248241899
98,316845445438483968,21.552184,33.405071,85,0.5029181521156458
99,316847262209079424,21.759851,33.531785,87,0.3138546571009756
100,316554968210400512,22.100039,32.505758,67,0.23449457352875647
101,316582627799611520,22.257338,32.944316,67,0.33936298138361976
102,316584414505949312,22.219999,33.030039,67,0.3848197610474899
103,316605751903512576,21.552824,32.867927,67,0.38018854436681093
104,317297550875723520,21.343102,34.025716,106,0.5129985179823124
105,317350151340383232,21.525884,34.543831,106,0.35224485147471113
106,317357749137020928,21.847788,34.776403,107,0.3702658684264959
